session_id,session_start_dt,session_finish_dt,username,ip_address,country,city,geo_point
8822,2024-05-26 04:55:41,2024-05-26 06:01:51,user144,192.168.132.45,United States,McAllen,"[26.2273,-98.2471]"
8823,2024-05-26 20:11:28,2024-05-27 04:15:17,user310,192.168.25.48,Brazil,Vila Velha,"[-20.3676,-40.318]"
8824,2024-05-24 07:56:45,2024-05-24 11:40:03,user270,192.168.41.32,Russia,Magnitogorsk,"[53.4227,58.98]"
8825,2024-05-25 14:24:27,2024-05-25 20:55:50,user186,192.168.228.166,Indonesia,Pontianak,"[-0.03,109.32]"
8826,2024-05-28 19:10:23,2024-05-29 01:09:04,user146,192.168.53.216,United States,Birmingham,"[33.5277,-86.7987]"
8827,2024-06-30 15:25:27,2024-06-30 22:57:07,user188,192.168.112.178,Argentina,Buenos Aires,"[-34.6025,-58.3975]"
8828,2024-05-09 23:54:24,2024-05-10 08:20:43,user471,192.168.119.156,United States,Hartford,"[41.7661,-72.6834]"
8829,2024-06-25 20:33:27,2024-06-26 00:29:19,user375,192.168.34.29,Russia,Tver’,"[56.86,35.89]"
8830,2024-05-17 03:53:27,2024-05-17 04:19:40,user266,192.168.186.14,Tunisia,Sfax,"[34.75,10.72]"
8831,2024-06-27 02:59:06,2024-06-27 07:25:29,user174,192.168.211.232,Russia,Saratov,"[51.58,46.03]"
8832,2024-05-26 23:59:34,2024-05-27 05:47:25,user385,192.168.86.122,Mexico,Chihuahua,"[28.645,-106.085]"
8833,2024-05-18 02:35:20,2024-05-18 04:28:03,user228,192.168.183.181,United States,Lexington,"[38.0423,-84.4587]"
8834,2024-05-20 03:20:51,2024-05-20 09:24:02,user154,192.168.73.70,Indonesia,Ambon,"[-3.7167,128.2]"
8835,2024-05-28 16:38:06,2024-05-28 21:42:13,user488,192.168.73.208,France,Bordeaux,"[44.85,-0.595]"
8836,2024-05-17 07:10:56,2024-05-17 10:04:23,user475,192.168.183.127,United States,San Diego,"[32.8312,-117.1225]"
8837,2024-05-15 20:20:47,2024-05-15 21:08:49,user161,192.168.43.141,Mexico,Monterrey,"[25.67,-100.33]"
8838,2024-06-29 18:59:09,2024-06-29 22:51:00,user330,192.168.81.14,Vietnam,Quảng Hà,"[16.06,108.25]"
8839,2024-06-16 21:11:23,2024-06-17 00:19:29,user344,192.168.98.136,Mexico,Monterrey,"[25.67,-100.33]"
8840,2024-05-10 14:32:11,2024-05-10 15:18:48,user433,192.168.181.1,Venezuela,Los Teques,"[10.42,-67.02]"
8841,2024-03-02 23:59:24,2024-03-03 08:00:45,user204,192.168.26.57,Nigeria,Akure,"[7.2504,5.2]"
8842,2024-03-10 13:06:25,2024-03-10 16:58:46,user295,192.168.160.185,United States,Austin,"[30.3006,-97.7517]"
8843,2024-06-24 21:46:56,2024-06-24 21:52:57,user318,192.168.168.75,Nigeria,Lagos,"[6.4433,3.3915]"
8844,2024-05-15 00:52:05,2024-05-15 08:55:01,user141,192.168.156.103,United States,Ann Arbor,"[42.2755,-83.7312]"
8845,2024-05-24 12:04:14,2024-05-24 20:19:53,user399,192.168.29.198,Russia,Yaroslavl’,"[57.62,39.87]"
8846,2024-05-20 20:59:45,2024-05-20 22:00:54,user109,192.168.226.137,Egypt,Giza,"[30.01,31.19]"
8847,2024-05-17 00:18:13,2024-05-17 00:32:40,user111,192.168.178.215,Venezuela,San Cristóbal,"[7.77,-72.25]"
8848,2024-05-02 04:50:30,2024-05-02 09:52:34,user244,192.168.182.98,Russia,Orël,"[52.97,36.07]"
8849,2024-05-14 22:33:46,2024-05-15 03:56:03,user334,192.168.42.44,Russia,Izhevsk,"[56.85,53.23]"
8850,2024-03-03 21:42:38,2024-03-04 06:22:04,user345,192.168.11.61,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
8851,2024-05-21 19:51:28,2024-05-22 00:54:50,user208,192.168.137.190,Brazil,Campinas,"[-22.9,-47.1]"
8852,2024-05-28 10:34:28,2024-05-28 13:56:32,user248,192.168.136.156,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
8853,2024-05-30 21:57:13,2024-05-30 22:39:44,user23,192.168.115.224,Azerbaijan,Gəncə,"[40.685,46.35]"
8854,2024-03-03 18:59:09,2024-03-03 19:24:36,user211,192.168.181.113,Nigeria,Akure,"[7.2504,5.2]"
8855,2024-05-23 10:26:45,2024-05-23 15:59:11,user247,192.168.214.111,Mexico,Reynosa,"[26.08,-98.3]"
8856,2024-05-14 02:00:09,2024-05-14 08:57:09,user133,192.168.57.14,Mexico,Chihuahua,"[28.645,-106.085]"
8857,2024-05-25 00:59:47,2024-05-25 04:05:01,user255,192.168.214.107,Australia,Canberra,"[-35.283,149.129]"
8858,2024-05-25 01:28:57,2024-05-25 08:22:00,user485,192.168.65.215,Australia,Perth,"[-31.955,115.84]"
8859,2024-05-27 11:11:05,2024-05-27 13:52:25,user477,192.168.41.30,Mexico,Heroica Matamoros,"[25.88,-97.5]"
8860,2024-06-27 23:18:49,2024-06-28 03:31:33,user300,192.168.155.121,United States,Albany,"[42.6664,-73.7987]"
8861,2024-05-28 03:04:14,2024-05-28 07:28:26,user359,192.168.161.30,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
8862,2024-05-13 18:54:23,2024-05-14 00:52:47,user252,192.168.147.235,Japan,Ōsaka,"[34.75,135.4601]"
8863,2024-03-01 17:46:21,2024-03-01 20:48:22,user103,192.168.65.235,Russia,Murmansk,"[68.97,33.1]"
8864,2024-03-03 23:23:10,2024-03-04 03:00:57,user481,192.168.92.18,Belarus,Homyel’,"[52.43,31]"
8865,2024-06-28 06:35:32,2024-06-28 07:41:02,user14,192.168.206.125,Japan,Kyōto,"[35.03,135.75]"
8866,2024-05-05 00:20:50,2024-05-05 07:03:17,user135,192.168.78.225,Indonesia,Surakarta,"[-7.565,110.825]"
8867,2024-05-15 03:36:29,2024-05-15 04:34:24,user138,192.168.102.71,United States,Flint,"[43.0235,-83.6922]"
8868,2024-05-18 11:23:22,2024-05-18 17:57:53,user334,192.168.42.44,Russia,Izhevsk,"[56.85,53.23]"
8869,2024-05-14 12:39:52,2024-05-14 20:29:26,user464,192.168.20.213,Canada,Québec,"[46.84,-71.2456]"
8870,2024-05-31 15:17:46,2024-05-31 23:34:37,user100,192.168.208.156,Argentina,Mendoza,"[-32.8833,-68.8166]"
8871,2024-03-02 02:06:34,2024-03-02 04:14:41,user432,192.168.250.219,"Korea, South",Yeosu,"[34.7368,127.7458]"
8872,2024-05-14 00:31:13,2024-05-14 09:32:03,user439,192.168.89.242,Spain,Barcelona,"[41.3833,2.1834]"
8873,2024-05-21 13:47:42,2024-05-21 21:33:02,user438,192.168.14.172,United States,Durham,"[35.9795,-78.9032]"
8874,2024-03-02 15:00:50,2024-03-02 18:15:01,user196,192.168.130.225,United States,Worcester,"[42.2705,-71.8079]"
8875,2024-05-05 10:42:48,2024-05-05 16:21:05,user41,192.168.112.62,Argentina,Mar del Plata,"[-38,-57.58]"
8876,2024-03-02 04:11:10,2024-03-02 06:03:40,user314,192.168.230.105,France,Marseille,"[43.29,5.375]"
8877,2024-05-26 22:08:45,2024-05-27 04:18:00,user31,192.168.9.49,United States,Palm Bay,"[27.955,-80.6628]"
8878,2024-03-05 10:59:22,2024-03-05 15:55:30,user44,192.168.163.106,Russia,Krasnoyarsk,"[56.014,92.866]"
8879,2024-03-04 08:45:59,2024-03-04 15:24:06,user365,192.168.239.10,Italy,Naples,"[40.84,14.245]"
8880,2024-03-10 13:48:49,2024-03-10 19:02:17,user294,192.168.175.130,Germany,Hamburg,"[53.55,10]"
8881,2024-03-02 06:19:12,2024-03-02 14:31:44,user369,192.168.237.205,Mexico,Mazatlán,"[23.2211,-106.42]"
8882,2024-05-29 11:17:54,2024-05-29 11:19:10,user126,192.168.2.113,Nigeria,Akure,"[7.2504,5.2]"
8883,2024-05-08 01:38:16,2024-05-08 05:04:43,user236,192.168.95.148,Ukraine,Luhans’k,"[48.5698,39.3344]"
8884,2024-05-16 03:18:55,2024-05-16 06:55:01,user471,192.168.119.156,United States,Hartford,"[41.7661,-72.6834]"
8885,2024-05-06 11:06:02,2024-05-06 11:48:48,user226,192.168.97.227,United States,Wichita,"[37.6897,-97.3441]"
8886,2024-05-23 19:57:19,2024-05-23 21:39:02,user121,192.168.134.136,United Kingdom,Sheffield,"[53.3667,-1.5]"
8887,2024-03-01 21:00:28,2024-03-02 01:04:30,user308,192.168.36.31,France,Strasbourg,"[48.58,7.75]"
8888,2024-05-24 16:01:23,2024-05-24 16:03:10,user284,192.168.56.26,Poland,Szczecin,"[53.4204,14.53]"
8889,2024-05-08 09:18:38,2024-05-08 09:29:03,user220,192.168.213.152,Argentina,Santa Fe,"[-31.6239,-60.69]"
8890,2024-05-28 06:32:59,2024-05-28 09:06:36,user296,192.168.54.169,Turkey,Erzurum,"[39.9204,41.29]"
8891,2024-05-30 10:53:49,2024-05-30 10:59:13,user180,192.168.174.227,"Korea, South",Yeosu,"[34.7368,127.7458]"
8892,2024-05-16 00:32:25,2024-05-16 04:07:42,user42,192.168.227.165,Poland,Poznań,"[52.4058,16.8999]"
8893,2024-05-02 01:31:20,2024-05-02 04:43:18,user188,192.168.112.178,Argentina,Buenos Aires,"[-34.6025,-58.3975]"
8894,2024-06-29 07:43:45,2024-06-29 08:26:36,user312,192.168.52.158,Poland,Gdynia,"[54.5204,18.53]"
8895,2024-05-18 03:46:40,2024-05-18 05:32:43,user111,192.168.178.215,Venezuela,San Cristóbal,"[7.77,-72.25]"
8896,2024-05-19 00:44:19,2024-05-19 06:11:17,user89,192.168.230.207,Germany,Hannover,"[52.367,9.7167]"
8897,2024-05-06 10:51:44,2024-05-06 19:19:37,user450,192.168.6.41,Indonesia,Makassar,"[-5.14,119.432]"
8898,2024-05-23 10:18:44,2024-05-23 10:26:28,user368,192.168.223.10,United States,Santa Rosa,"[38.4458,-122.7067]"
8899,2024-03-05 08:30:01,2024-03-05 10:51:08,user115,192.168.35.171,United States,Port St. Lucie,"[27.2796,-80.3884]"
8900,2024-03-05 01:48:12,2024-03-05 06:52:32,user383,192.168.101.160,United States,Sacramento,"[38.5667,-121.4683]"
8901,2024-05-26 15:22:49,2024-05-26 23:52:38,user395,192.168.186.68,United States,Honolulu,"[21.3294,-157.846]"
8902,2024-05-11 21:17:16,2024-05-12 03:17:15,user499,192.168.229.108,France,Toulouse,"[43.62,1.4499]"
8903,2024-05-26 10:26:46,2024-05-26 18:52:47,user18,192.168.249.246,United States,Albuquerque,"[35.1053,-106.6464]"
8904,2024-05-26 15:52:12,2024-05-26 23:36:13,user420,192.168.13.111,United States,Cincinnati,"[39.1412,-84.506]"
8905,2024-03-06 21:30:58,2024-03-07 05:27:46,user136,192.168.26.148,Argentina,San Juan,"[-31.55,-68.52]"
8906,2024-05-30 16:37:11,2024-05-31 00:59:51,user359,192.168.161.30,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
8907,2024-03-01 02:05:32,2024-03-01 09:41:57,user70,192.168.185.118,United States,Aurora,"[39.7084,-104.7274]"
8908,2024-05-19 16:28:48,2024-05-20 00:36:42,user210,192.168.110.186,Poland,Szczecin,"[53.4204,14.53]"
8909,2024-03-07 07:09:05,2024-03-07 11:48:31,user23,192.168.115.224,Azerbaijan,Gəncə,"[40.685,46.35]"
8910,2024-05-10 04:51:36,2024-05-10 12:38:16,user135,192.168.78.225,Indonesia,Surakarta,"[-7.565,110.825]"
8911,2024-03-07 07:56:16,2024-03-07 16:31:03,user446,192.168.76.182,United States,Fayetteville,"[36.0713,-94.166]"
8912,2024-05-24 12:25:31,2024-05-24 17:52:01,user257,192.168.24.168,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
8913,2024-05-24 20:44:55,2024-05-25 01:56:46,user261,192.168.231.60,United States,Cincinnati,"[39.1412,-84.506]"
8914,2024-05-22 12:50:26,2024-05-22 18:51:49,user464,192.168.20.213,Canada,Québec,"[46.84,-71.2456]"
8915,2024-05-31 15:30:54,2024-05-31 17:41:50,user6,192.168.182.45,Denmark,Copenhagen,"[55.6786,12.5635]"
8916,2024-03-04 08:21:16,2024-03-04 12:32:05,user204,192.168.26.57,Nigeria,Akure,"[7.2504,5.2]"
8917,2024-03-04 10:18:11,2024-03-04 18:41:10,user308,192.168.36.31,France,Strasbourg,"[48.58,7.75]"
8918,2024-05-20 19:24:37,2024-05-20 20:05:23,user219,192.168.97.231,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
8919,2024-05-26 03:32:50,2024-05-26 06:16:34,user111,192.168.178.215,Venezuela,San Cristóbal,"[7.77,-72.25]"
8920,2024-05-17 04:56:32,2024-05-17 10:48:50,user430,192.168.115.171,Brazil,Franca,"[-20.53,-47.39]"
8921,2024-05-16 04:18:25,2024-05-16 08:13:20,user207,192.168.21.28,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
8922,2024-06-16 01:20:54,2024-06-16 02:35:27,user240,192.168.184.218,Japan,Okayama,"[34.672,133.9171]"
8923,2024-03-06 01:52:08,2024-03-06 02:11:43,user432,192.168.250.219,"Korea, South",Yeosu,"[34.7368,127.7458]"
8924,2024-05-13 18:43:55,2024-05-14 01:23:49,user90,192.168.4.201,Japan,Kyōto,"[35.03,135.75]"
8925,2024-05-15 22:42:03,2024-05-15 23:13:40,user424,192.168.201.30,United States,New Orleans,"[30.0687,-89.9288]"
8926,2024-05-31 02:52:31,2024-05-31 11:06:21,user296,192.168.54.169,Turkey,Erzurum,"[39.9204,41.29]"
8927,2024-05-17 12:44:32,2024-05-17 14:10:03,user301,192.168.244.139,Canada,Ottawa,"[45.4167,-75.7]"
8928,2024-05-31 03:40:48,2024-05-31 12:25:21,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
8929,2024-05-19 04:26:36,2024-05-19 12:01:47,user266,192.168.186.14,Tunisia,Sfax,"[34.75,10.72]"
8930,2024-05-19 19:10:31,2024-05-20 01:47:23,user26,192.168.70.218,France,Paris,"[48.8667,2.3333]"
8931,2024-05-25 10:37:23,2024-05-25 10:42:44,user321,192.168.6.47,Israel,Jerusalem,"[31.7784,35.2066]"
8932,2024-06-30 03:41:30,2024-06-30 09:49:46,user68,192.168.159.191,Argentina,San Miguel de Tucumán,"[-26.816,-65.2166]"
8933,2024-05-26 04:49:30,2024-05-26 10:37:12,user40,192.168.218.215,Brazil,Londrina,"[-23.3,-51.18]"
8934,2024-06-23 19:23:38,2024-06-23 21:24:21,user193,192.168.104.195,United Kingdom,Bournemouth,"[50.73,-1.9]"
8935,2024-05-26 17:23:21,2024-05-27 00:35:15,user81,192.168.7.6,Brazil,Salvador,"[-12.97,-38.48]"
8936,2024-06-23 23:57:00,2024-06-24 06:58:07,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
8937,2024-05-30 18:24:34,2024-05-30 21:15:56,user287,192.168.174.184,Japan,Iwaki,"[37.0553,140.89]"
8938,2024-05-23 07:40:43,2024-05-23 14:19:32,user1,192.168.20.241,United States,Portland,"[45.5371,-122.65]"
8939,2024-05-23 15:44:16,2024-05-23 17:04:21,user430,192.168.115.171,Brazil,Franca,"[-20.53,-47.39]"
8940,2024-05-27 10:23:43,2024-05-27 13:45:19,user144,192.168.132.45,United States,McAllen,"[26.2273,-98.2471]"
8941,2024-05-01 01:21:15,2024-05-01 03:20:54,user193,192.168.104.195,United Kingdom,Bournemouth,"[50.73,-1.9]"
8942,2024-05-20 00:18:37,2024-05-20 06:34:09,user207,192.168.21.28,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
8943,2024-05-02 01:43:45,2024-05-02 03:29:28,user375,192.168.34.29,Russia,Tver’,"[56.86,35.89]"
8944,2024-05-29 21:24:42,2024-05-30 05:30:15,user420,192.168.13.111,United States,Cincinnati,"[39.1412,-84.506]"
8945,2024-05-14 12:23:34,2024-05-14 15:19:25,user417,192.168.148.77,United States,Mission Viejo,"[33.6095,-117.655]"
8946,2024-06-11 04:37:01,2024-06-11 08:45:56,user349,192.168.163.120,France,Toulon,"[43.1342,5.9188]"
8947,2024-03-02 07:42:53,2024-03-02 11:45:49,user18,192.168.249.246,United States,Albuquerque,"[35.1053,-106.6464]"
8948,2024-05-28 11:16:36,2024-05-28 19:55:49,user353,192.168.209.195,Nigeria,Jos,"[9.93,8.89]"
8949,2024-05-30 01:13:50,2024-05-30 07:04:03,user144,192.168.132.45,United States,McAllen,"[26.2273,-98.2471]"
8950,2024-06-16 11:57:42,2024-06-16 20:22:40,user374,192.168.98.181,Canada,Edmonton,"[53.55,-113.5]"
8951,2024-05-22 20:15:17,2024-05-22 23:31:28,user77,192.168.68.198,Ukraine,Mykolayiv,"[46.9677,31.9843]"
8952,2024-05-20 17:50:39,2024-05-21 02:45:21,user42,192.168.227.165,Poland,Poznań,"[52.4058,16.8999]"
8953,2024-03-06 07:12:13,2024-03-06 09:07:02,user196,192.168.130.225,United States,Worcester,"[42.2705,-71.8079]"
8954,2024-05-11 11:09:23,2024-05-11 16:39:38,user220,192.168.213.152,Argentina,Santa Fe,"[-31.6239,-60.69]"
8955,2024-03-08 09:22:59,2024-03-08 14:16:22,user151,192.168.156.38,United States,Milwaukee,"[43.0642,-87.9673]"
8956,2024-05-18 05:44:23,2024-05-18 10:10:08,user161,192.168.43.141,Mexico,Monterrey,"[25.67,-100.33]"
8957,2024-05-21 08:04:15,2024-05-21 10:12:49,user66,192.168.42.126,Japan,Kagoshima,"[31.586,130.5611]"
8958,2024-05-28 13:51:19,2024-05-28 16:19:48,user310,192.168.25.48,Brazil,Vila Velha,"[-20.3676,-40.318]"
8959,2024-03-09 08:10:59,2024-03-09 12:49:22,user103,192.168.65.235,Russia,Murmansk,"[68.97,33.1]"
8960,2024-05-29 19:23:37,2024-05-30 01:25:00,user257,192.168.24.168,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
8961,2024-05-30 15:25:05,2024-05-30 21:13:09,user31,192.168.9.49,United States,Palm Bay,"[27.955,-80.6628]"
8962,2024-05-09 23:32:22,2024-05-10 08:14:00,user448,192.168.223.107,United States,Santa Rosa,"[38.4458,-122.7067]"
8963,2024-05-25 13:39:26,2024-05-25 17:45:59,user170,192.168.83.87,Turkey,Erzurum,"[39.9204,41.29]"
8964,2024-03-05 13:54:13,2024-03-05 14:31:55,user13,192.168.193.86,Morocco,Agadir,"[30.44,-9.62]"
8965,2024-05-04 20:21:27,2024-05-04 23:35:08,user214,192.168.159.94,Morocco,Agadir,"[30.44,-9.62]"
8966,2024-06-29 20:06:33,2024-06-29 22:58:06,user72,192.168.106.11,United States,Greensboro,"[36.0956,-79.8268]"
8967,2024-05-26 16:30:55,2024-05-27 01:06:40,user129,192.168.113.116,Russia,Nizhniy Novgorod,"[56.333,44.0001]"
8968,2024-05-04 00:54:31,2024-05-04 02:56:06,user357,192.168.218.48,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
8969,2024-05-23 14:11:11,2024-05-23 18:06:24,user73,192.168.255.84,France,Marseille,"[43.29,5.375]"
8970,2024-05-31 03:17:49,2024-05-31 10:09:18,user271,192.168.206.190,United States,Jacksonville,"[30.3322,-81.6749]"
8971,2024-05-03 23:53:53,2024-05-04 00:37:12,user300,192.168.155.121,United States,Albany,"[42.6664,-73.7987]"
8972,2024-05-29 05:44:06,2024-05-29 10:21:57,user179,192.168.152.63,Venezuela,Ciudad Bolívar,"[8.1,-63.6]"
8973,2024-05-23 15:39:10,2024-05-23 16:02:03,user313,192.168.173.26,United States,Murrieta,"[33.572,-117.1909]"
8974,2024-05-04 10:36:44,2024-05-04 16:32:54,user125,192.168.169.137,Argentina,San Luis,"[-33.3,-66.35]"
8975,2024-03-01 18:11:55,2024-03-01 21:57:42,user253,192.168.31.74,Indonesia,Banjarmasin,"[-3.33,114.5801]"
8976,2024-03-01 14:01:47,2024-03-01 21:24:15,user256,192.168.132.129,Nigeria,Awka,"[6.2104,7.07]"
8977,2024-03-04 18:25:53,2024-03-05 01:17:42,user143,192.168.170.44,United Kingdom,Glasgow,"[55.8744,-4.2507]"
8978,2024-05-23 13:14:38,2024-05-23 13:31:03,user219,192.168.97.231,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
8979,2024-03-07 04:46:30,2024-03-07 13:20:04,user100,192.168.208.156,Argentina,Mendoza,"[-32.8833,-68.8166]"
8980,2024-05-27 04:03:20,2024-05-27 05:17:54,user117,192.168.213.235,Turkey,İzmir,"[38.4361,27.1518]"
8981,2024-03-02 08:36:44,2024-03-02 15:00:55,user3,192.168.191.162,Argentina,Santa Fe,"[-31.6239,-60.69]"
8982,2024-05-23 12:37:44,2024-05-23 14:49:42,user401,192.168.77.50,Germany,Berlin,"[52.5218,13.4015]"
8983,2024-03-04 08:08:11,2024-03-04 17:08:05,user359,192.168.161.30,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
8984,2024-06-09 09:18:01,2024-06-09 16:32:08,user64,192.168.27.190,Australia,Cranbourne,"[-38.0996,145.2834]"
8985,2024-03-08 07:16:14,2024-03-08 12:25:52,user437,192.168.55.221,United States,Boston,"[42.3188,-71.0846]"
8986,2024-06-26 00:53:58,2024-06-26 02:01:35,user318,192.168.168.75,Nigeria,Lagos,"[6.4433,3.3915]"
8987,2024-05-24 04:57:23,2024-05-24 10:10:44,user30,192.168.10.72,France,Strasbourg,"[48.58,7.75]"
8988,2024-03-02 12:41:47,2024-03-02 19:08:38,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
8989,2024-05-08 17:10:44,2024-05-08 18:16:49,user8,192.168.248.83,Indonesia,Binjai,"[3.6204,98.5001]"
8990,2024-05-24 11:25:22,2024-05-24 11:41:36,user470,192.168.203.139,Russia,Kursk,"[51.74,36.19]"
8991,2024-05-13 03:47:12,2024-05-13 11:20:42,user494,192.168.252.102,United States,Mobile,"[30.6782,-88.1163]"
8992,2024-05-16 17:28:11,2024-05-17 01:28:51,user331,192.168.57.65,Indonesia,Padang,"[-0.96,100.36]"
8993,2024-05-11 14:25:40,2024-05-11 19:03:29,user8,192.168.248.83,Indonesia,Binjai,"[3.6204,98.5001]"
8994,2024-05-28 05:08:29,2024-05-28 13:13:53,user48,192.168.101.212,Brazil,São José do Rio Prêto,"[-20.7996,-49.39]"
8995,2024-05-18 00:11:05,2024-05-18 02:32:26,user8,192.168.248.83,Indonesia,Binjai,"[3.6204,98.5001]"
8996,2024-06-18 00:44:55,2024-06-18 03:32:21,user344,192.168.98.136,Mexico,Monterrey,"[25.67,-100.33]"
8997,2024-03-06 19:35:32,2024-03-06 19:38:13,user287,192.168.174.184,Japan,Iwaki,"[37.0553,140.89]"
8998,2024-05-08 20:13:14,2024-05-08 23:40:15,user105,192.168.106.244,Argentina,Salta,"[-24.7834,-65.4166]"
8999,2024-05-16 11:00:09,2024-05-16 12:49:12,user478,192.168.79.189,Turkey,Gaziantep,"[37.075,37.385]"
9000,2024-05-25 10:53:35,2024-05-25 18:42:38,user89,192.168.230.207,Germany,Hannover,"[52.367,9.7167]"
9001,2024-05-28 17:57:14,2024-05-28 21:34:34,user12,192.168.155.144,Egypt,Giza,"[30.01,31.19]"
9002,2024-03-02 01:34:58,2024-03-02 09:53:27,user144,192.168.132.45,United States,McAllen,"[26.2273,-98.2471]"
9003,2024-03-08 20:25:55,2024-03-08 20:40:08,user164,192.168.68.98,United States,Allentown,"[40.5961,-75.4755]"
9004,2024-05-27 18:07:36,2024-05-28 00:23:50,user89,192.168.230.207,Germany,Hannover,"[52.367,9.7167]"
9005,2024-06-28 03:48:52,2024-06-28 09:05:04,user389,192.168.57.25,Germany,Mannheim,"[49.5004,8.47]"
9006,2024-06-12 04:15:04,2024-06-12 08:59:09,user223,192.168.83.151,United States,Oklahoma City,"[35.4676,-97.5137]"
9007,2024-05-30 11:14:57,2024-05-30 11:16:44,user89,192.168.230.207,Germany,Hannover,"[52.367,9.7167]"
9008,2024-06-27 15:52:06,2024-06-27 23:15:17,user318,192.168.168.75,Nigeria,Lagos,"[6.4433,3.3915]"
9009,2024-05-22 15:57:42,2024-05-22 22:35:17,user21,192.168.28.183,Turkey,Kahramanmaraş,"[37.61,36.945]"
9010,2024-05-30 00:19:16,2024-05-30 01:35:57,user399,192.168.29.198,Russia,Yaroslavl’,"[57.62,39.87]"
9011,2024-05-08 18:21:25,2024-05-08 23:22:52,user375,192.168.34.29,Russia,Tver’,"[56.86,35.89]"
9012,2024-05-31 00:57:18,2024-05-31 04:49:48,user170,192.168.83.87,Turkey,Erzurum,"[39.9204,41.29]"
9013,2024-03-04 05:00:49,2024-03-04 11:47:18,user38,192.168.153.165,Czechia,Ostrava,"[49.8304,18.25]"
9014,2024-06-24 16:06:49,2024-06-24 17:50:48,user344,192.168.98.136,Mexico,Monterrey,"[25.67,-100.33]"
9015,2024-05-26 18:31:22,2024-05-26 23:23:05,user438,192.168.14.172,United States,Durham,"[35.9795,-78.9032]"
9016,2024-05-31 21:15:50,2024-06-01 05:05:36,user16,192.168.158.162,Russia,Tol’yatti,"[53.4804,49.53]"
9017,2024-05-02 12:03:16,2024-05-02 17:28:13,user318,192.168.168.75,Nigeria,Lagos,"[6.4433,3.3915]"
9018,2024-03-09 04:22:24,2024-03-09 13:21:43,user93,192.168.123.107,Netherlands,Eindhoven,"[51.43,5.5]"
9019,2024-05-30 20:26:32,2024-05-31 02:49:17,user321,192.168.6.47,Israel,Jerusalem,"[31.7784,35.2066]"
9020,2024-05-18 02:32:46,2024-05-18 07:10:28,user433,192.168.181.1,Venezuela,Los Teques,"[10.42,-67.02]"
9021,2024-03-01 07:08:57,2024-03-01 07:18:42,user118,192.168.60.197,United States,Louisville,"[38.1663,-85.6485]"
9022,2024-03-02 01:00:38,2024-03-02 04:36:00,user248,192.168.136.156,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
9023,2024-05-08 04:02:16,2024-05-08 11:50:11,user116,192.168.44.224,Russia,Krasnodar,"[45.02,39]"
9024,2024-05-22 03:45:33,2024-05-22 08:46:25,user478,192.168.79.189,Turkey,Gaziantep,"[37.075,37.385]"
9025,2024-05-09 19:07:56,2024-05-10 02:03:56,user277,192.168.46.248,Canada,Oshawa,"[43.88,-78.85]"
9026,2024-05-03 15:03:12,2024-05-03 22:14:53,user68,192.168.159.191,Argentina,San Miguel de Tucumán,"[-26.816,-65.2166]"
9027,2024-03-07 20:18:28,2024-03-07 22:19:45,user6,192.168.182.45,Denmark,Copenhagen,"[55.6786,12.5635]"
9028,2024-05-21 20:23:09,2024-05-21 22:10:54,user424,192.168.201.30,United States,New Orleans,"[30.0687,-89.9288]"
9029,2024-05-25 11:05:39,2024-05-25 14:49:07,user208,192.168.137.190,Brazil,Campinas,"[-22.9,-47.1]"
9030,2024-06-22 06:40:26,2024-06-22 10:28:24,user374,192.168.98.181,Canada,Edmonton,"[53.55,-113.5]"
9031,2024-05-12 13:29:30,2024-05-12 16:00:42,user105,192.168.106.244,Argentina,Salta,"[-24.7834,-65.4166]"
9032,2024-05-11 09:25:41,2024-05-11 17:07:46,user185,192.168.176.245,Russia,Kurgan,"[55.46,65.345]"
9033,2024-05-26 14:04:34,2024-05-26 21:01:00,user266,192.168.186.14,Tunisia,Sfax,"[34.75,10.72]"
9034,2024-06-13 21:34:51,2024-06-14 05:57:53,user64,192.168.27.190,Australia,Cranbourne,"[-38.0996,145.2834]"
9035,2024-05-15 20:57:29,2024-05-16 03:47:49,user116,192.168.44.224,Russia,Krasnodar,"[45.02,39]"
9036,2024-05-29 20:06:52,2024-05-30 00:05:26,user73,192.168.255.84,France,Marseille,"[43.29,5.375]"
9037,2024-03-06 10:45:47,2024-03-06 18:37:26,user218,192.168.108.26,Russia,Krasnodar,"[45.02,39]"
9038,2024-03-02 05:18:47,2024-03-02 05:38:42,user111,192.168.178.215,Venezuela,San Cristóbal,"[7.77,-72.25]"
